date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:48:49	210/210	---MC-	401	error ('Unauthorized')	application/json	date:Thu,%2023%20Oct%202025%2016:48:49%20GMT	https://thecanvasnursery.com/wp-json/wp/v2/pages/105	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-json/wp/v2/pages/105	(from https://thecanvasnursery.com/products/)
13:48:50	2357/2357	---MC-	200	added ('OK')	application/json	date:Thu,%2023%20Oct%202025%2016:48:50%20GMT	https://thecanvasnursery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthecanvasnursery.com%2Fproducts%2F	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-json/oembed/1.0/embed20d2.json	(from https://thecanvasnursery.com/products/)
13:48:51	2534/2534	---MCZ	200	added ('OK')	text/xml	date:Thu,%2023%20Oct%202025%2016:48:50%20GMT	https://thecanvasnursery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthecanvasnursery.com%2Fproducts%2F&format=xml	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-json/oembed/1.0/embed04f1	(from https://thecanvasnursery.com/products/)
13:48:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Oct%202025%2016:48:51%20GMT	https://thecanvasnursery.com/?p=105	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/indexea0f.html	(from https://thecanvasnursery.com/products/)
13:48:51	210/210	---MC-	401	error ('Unauthorized')	application/json	date:Thu,%2023%20Oct%202025%2016:48:51%20GMT	https://thecanvasnursery.com/wp-json/wp/v2/pages/84	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-json/wp/v2/pages/84	(from https://thecanvasnursery.com/register/)
13:48:52	2218/2218	---MC-	200	added ('OK')	application/json	date:Thu,%2023%20Oct%202025%2016:48:52%20GMT	https://thecanvasnursery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthecanvasnursery.com%2Fregister%2F	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-json/oembed/1.0/embed1b6c.json	(from https://thecanvasnursery.com/register/)
13:48:53	2385/2385	---MCZ	200	added ('OK')	text/xml	date:Thu,%2023%20Oct%202025%2016:48:52%20GMT	https://thecanvasnursery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthecanvasnursery.com%2Fregister%2F&format=xml	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-json/oembed/1.0/embed6984	(from https://thecanvasnursery.com/register/)
13:48:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Oct%202025%2016:48:53%20GMT	https://thecanvasnursery.com/?p=84	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/index735a.html	(from https://thecanvasnursery.com/register/)
13:48:54	210/210	---MC-	401	error ('Unauthorized')	application/json	date:Thu,%2023%20Oct%202025%2016:48:54%20GMT	https://thecanvasnursery.com/wp-json/wp/v2/pages/99	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-json/wp/v2/pages/99	(from https://thecanvasnursery.com/accessibility/)
13:48:54	2904/2904	---MC-	200	added ('OK')	application/json	date:Thu,%2023%20Oct%202025%2016:48:54%20GMT	https://thecanvasnursery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthecanvasnursery.com%2Faccessibility%2F	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-json/oembed/1.0/embedc14c.json	(from https://thecanvasnursery.com/accessibility/)
13:48:55	3071/3071	---MCZ	200	added ('OK')	text/xml	date:Thu,%2023%20Oct%202025%2016:48:55%20GMT	https://thecanvasnursery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthecanvasnursery.com%2Faccessibility%2F&format=xml	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-json/oembed/1.0/embed8533	(from https://thecanvasnursery.com/accessibility/)
13:48:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Oct%202025%2016:48:55%20GMT	https://thecanvasnursery.com/?p=99	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/index5401.html	(from https://thecanvasnursery.com/accessibility/)
13:48:56	210/210	---MC-	401	error ('Unauthorized')	application/json	date:Thu,%2023%20Oct%202025%2016:48:56%20GMT	https://thecanvasnursery.com/wp-json/wp/v2/pages/100	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-json/wp/v2/pages/100	(from https://thecanvasnursery.com/privacy-policy/)
13:48:56	2856/2856	---MC-	200	added ('OK')	application/json	date:Thu,%2023%20Oct%202025%2016:48:56%20GMT	https://thecanvasnursery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthecanvasnursery.com%2Fprivacy-policy%2F	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-json/oembed/1.0/embed6ed0.json	(from https://thecanvasnursery.com/privacy-policy/)
13:48:57	3023/3023	---MCZ	200	added ('OK')	text/xml	date:Thu,%2023%20Oct%202025%2016:48:57%20GMT	https://thecanvasnursery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthecanvasnursery.com%2Fprivacy-policy%2F&format=xml	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-json/oembed/1.0/embedb4c6	(from https://thecanvasnursery.com/privacy-policy/)
13:48:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Oct%202025%2016:48:58%20GMT	https://thecanvasnursery.com/?p=100	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/index3f5a.html	(from https://thecanvasnursery.com/privacy-policy/)
13:48:58	141/141	---M--	200	added ('OK')	image/gif	etag:%228d-63854d6bd75fe%22	https://thecanvasnursery.com/wp-content/plugins/cookie-law-info/legacy/images/td_back.gif	C:/My%20Web%20Sites/thecanvasnursery2/thecanvasnursery.com/wp-content/plugins/cookie-law-info/legacy/images/td_back.gif	(from https://thecanvasnursery.com/wp-content/plugins/cookie-law-info/legacy/public/css/cookie-law-info-table.css?ver=3.3.0)
